Column 1,Column 2,Column 3,Column 5,Column 6,Column 7,Column 8,Column 9,Column 10,Column 11,Column 12,Column 13,Column 14,Column 15
50,4,158294,11,3,13,1,5,2,3103,0,40,39,1
47,4,152073,9,1,7,5,5,1,0,0,40,39,0
35,4,189623,16,3,4,1,5,2,0,0,45,39,1
24,4,341368,9,5,1,2,5,2,0,0,40,39,0
21,4,201603,9,5,7,4,5,2,2176,0,40,39,0
35,4,270572,13,1,10,2,5,1,0,0,40,39,1
30,4,285295,13,3,8,6,2,1,0,0,40,30,0
17,4,126779,7,5,8,4,3,2,0,0,20,39,0
49,0,202874,9,6,0,5,5,1,0,0,40,4,0
27,4,373499,3,5,8,2,5,2,0,0,60,8,0
22,4,244773,9,5,12,4,3,1,0,0,15,39,0
22,7,96862,10,5,1,4,5,1,0,0,40,39,0
50,4,162632,9,3,3,1,5,2,0,0,2,39,0
51,6,159755,11,3,13,1,5,2,0,0,38,39,1
27,4,37088,13,3,13,1,5,2,0,0,30,39,0
27,4,335421,13,5,10,2,5,1,0,0,20,39,0
23,3,188535,4,1,0,2,5,2,0,0,35,39,0
20,7,349365,9,5,8,2,5,1,0,0,40,39,0
42,4,33002,9,3,4,1,5,2,0,0,48,39,0
32,4,330715,9,3,3,1,5,2,99999,0,40,39,1
45,4,146857,13,3,4,1,5,2,0,0,38,39,1
35,4,275522,4,7,8,5,5,1,0,0,80,39,0
22,4,43646,9,3,3,4,5,2,0,0,40,39,0
34,4,154548,10,5,1,5,5,1,0,0,38,39,0
28,4,47907,13,5,1,2,5,1,0,0,40,39,0
38,4,238397,13,1,9,5,5,1,0,0,24,39,0
48,2,195949,10,3,11,1,5,2,0,0,42,39,1
22,0,354351,10,5,0,2,5,2,0,0,40,39,0
34,4,349169,14,3,3,1,5,2,0,0,40,26,0
25,4,158662,9,3,1,6,5,1,0,0,50,39,1
23,2,23438,9,5,10,2,5,1,0,0,40,39,0
38,4,107302,10,3,12,1,5,2,0,0,60,39,1
43,4,174196,9,5,8,5,3,1,0,0,40,39,0
49,2,226871,9,3,7,1,3,2,0,0,40,39,1
23,4,124971,10,1,1,2,5,2,0,0,40,39,0
57,4,214061,9,1,1,2,5,1,0,0,40,39,0
24,4,441700,13,5,13,4,5,2,0,0,40,39,0
44,5,104892,10,3,3,1,5,2,0,0,58,39,1
34,4,234386,12,1,3,2,5,2,0,0,50,39,0
29,2,188278,10,3,10,1,5,2,0,0,40,39,0
29,4,244395,7,5,8,5,3,1,0,0,40,39,0
35,4,30916,9,3,14,1,5,2,0,0,50,39,1
48,4,219565,9,3,3,1,5,2,0,0,40,39,0
38,4,377486,9,5,3,2,5,2,0,0,36,39,0
42,2,137232,9,1,11,5,5,1,0,0,50,39,0
53,4,233369,10,7,4,5,5,1,0,0,40,39,0
29,4,71067,15,5,10,2,5,1,0,0,55,39,0
59,4,195176,13,3,12,1,5,2,0,0,72,39,0
31,4,98639,9,5,3,5,5,2,0,0,40,39,0
34,4,183778,9,3,3,1,5,2,0,0,40,39,0
51,4,123011,13,1,4,2,5,2,0,2559,50,39,1
25,4,164938,9,5,7,4,5,2,4416,0,40,39,0
28,0,147471,9,1,0,4,5,1,0,0,10,39,0
30,4,206046,9,3,3,1,5,2,0,1848,40,39,1
46,4,81497,9,1,6,2,5,1,0,0,48,39,0
45,4,189225,9,5,8,5,3,1,0,0,40,39,0
23,4,141264,10,5,4,3,3,1,0,0,40,39,0
33,4,97939,12,1,7,2,5,1,0,0,42,39,0
44,4,160829,13,3,13,6,5,1,0,0,20,39,1
25,4,483822,9,5,8,4,5,2,0,0,40,8,0
48,7,148738,10,1,8,4,5,2,0,0,40,39,0
23,4,289982,9,5,12,2,5,1,0,0,40,39,0
33,6,58702,11,3,10,6,5,1,3103,0,50,39,1
20,4,146706,10,3,12,3,5,1,0,0,30,39,0
23,4,420973,13,5,10,2,5,1,0,0,40,39,0
71,4,124959,9,7,1,2,5,1,0,0,40,39,0
22,7,121471,13,5,10,2,5,1,0,0,40,39,0
36,4,198237,13,3,10,1,5,2,15024,0,50,39,1
27,4,280758,7,5,3,3,5,2,0,0,60,39,0
40,4,191544,9,5,8,2,5,1,0,0,35,39,0
30,4,261023,10,1,7,5,5,2,0,0,50,39,0
30,7,231043,11,3,11,1,5,2,0,0,40,39,0
30,4,340917,10,3,7,1,5,2,0,0,40,39,0
35,4,167140,13,3,10,1,5,2,5013,0,40,39,0
39,4,370795,9,5,1,5,3,1,0,0,40,39,0
39,1,209609,9,3,1,1,5,2,0,0,50,39,0
74,4,209454,3,3,14,1,3,2,0,0,40,39,0
32,5,78530,10,3,4,1,5,2,15024,0,50,39,1
25,4,88922,9,3,14,1,3,2,0,0,40,39,0
64,4,86972,10,1,4,5,5,1,0,0,40,39,0
47,6,165468,9,3,7,1,5,2,7298,0,40,39,1
37,4,134367,13,3,4,6,5,1,0,0,37,39,1
47,4,199058,9,3,3,1,5,2,0,0,40,39,1
33,4,183612,9,3,7,1,5,2,0,0,40,39,1
40,4,191982,11,1,10,5,5,1,0,0,40,39,1
22,4,514033,9,5,8,2,3,2,0,0,80,39,0
56,4,172364,9,3,7,1,5,2,0,0,40,39,0
37,4,190105,9,5,1,4,5,1,0,0,55,39,0
30,5,119422,10,3,4,1,5,2,0,0,70,39,0
20,4,236592,8,5,10,2,5,1,0,0,35,22,0
53,7,43952,14,3,4,1,5,2,15024,0,38,39,1
43,4,194636,13,3,3,1,5,2,0,0,48,39,1
23,4,235853,9,3,14,1,5,2,0,0,40,39,0
43,6,150528,9,3,3,1,5,2,0,0,30,39,0
30,4,213722,9,5,6,4,5,2,0,0,40,39,0
20,4,41432,10,5,1,4,5,1,0,0,46,39,0
22,4,285775,11,5,3,4,5,2,0,0,40,39,0
38,4,470663,13,5,4,2,5,2,0,0,50,39,0
54,6,114520,10,3,12,1,5,2,0,0,40,39,0
23,4,113466,9,5,3,2,5,2,0,0,40,39,0
46,4,224559,9,3,14,1,3,2,0,0,40,39,0
59,4,186385,6,3,7,1,5,2,0,0,40,39,0
28,0,167094,6,1,0,2,5,2,0,0,50,39,0
18,0,216508,8,5,0,2,5,2,0,0,25,39,0
41,2,384236,11,5,8,2,5,2,0,0,40,39,0
42,4,181265,11,3,14,1,5,2,0,0,48,39,0
58,4,190997,10,3,4,1,5,2,0,0,40,39,1
24,4,98287,9,3,12,1,5,2,0,0,50,39,0
39,4,103456,13,3,1,1,5,2,0,0,45,39,1
28,4,184723,13,5,13,2,5,1,0,1980,35,39,0
25,4,165622,14,5,12,2,5,2,0,0,55,39,0
29,4,101597,10,1,12,5,5,1,0,0,54,39,0
53,4,146378,3,3,3,1,5,2,0,0,40,39,0
63,2,152163,9,3,11,1,5,2,0,0,40,39,0
26,7,106812,11,1,4,2,5,1,0,0,38,39,0
21,4,148211,9,5,6,2,5,2,3674,0,50,39,0
45,4,187581,10,3,3,1,5,2,0,0,40,39,1
29,4,135296,11,5,1,4,5,1,0,0,40,39,0
72,2,144515,16,3,4,1,5,2,0,1258,40,39,0
51,4,210736,6,4,3,3,5,2,0,0,40,39,0
21,4,210165,5,4,6,4,5,2,0,0,40,39,0
38,4,224584,10,1,12,5,3,1,0,0,40,39,0
38,4,80771,13,3,10,6,5,1,0,0,40,39,1
46,4,164733,14,3,10,1,5,2,0,0,41,39,0
31,6,119411,13,1,4,5,5,2,0,0,60,39,1
68,2,177596,6,6,8,2,3,1,0,0,90,39,0
43,0,396116,9,3,0,1,5,2,0,0,40,39,0
21,4,185251,9,5,12,4,5,2,0,0,40,39,0
44,4,173590,13,3,10,1,5,2,0,0,3,39,0
56,1,196307,16,3,10,1,5,2,0,0,40,39,1
20,0,293091,9,5,0,4,5,2,0,0,12,39,0
36,4,175232,9,3,3,1,5,2,5178,0,40,39,1
21,4,51047,9,5,1,2,5,1,0,0,25,39,0
21,4,334618,10,5,11,2,3,1,99999,0,40,39,1
52,2,152795,10,3,3,1,5,2,0,0,40,39,0
56,5,205601,16,3,10,1,5,2,99999,0,70,39,1
52,4,129177,13,7,8,2,5,1,0,2824,20,39,1
51,6,121548,13,3,4,1,5,2,0,0,25,39,0
29,4,244566,9,1,7,5,5,2,0,0,40,39,0
36,4,75073,10,5,3,2,3,2,0,0,55,39,0
29,4,179008,9,3,5,1,5,2,0,0,55,39,0
21,4,170800,9,5,12,4,5,1,0,0,30,39,0
58,4,373344,2,3,5,1,5,2,0,0,40,39,0
37,4,127961,9,5,7,2,5,2,0,0,40,39,0
50,4,99392,10,1,3,2,3,1,0,0,45,39,0
30,4,392812,9,5,6,2,5,2,0,0,50,11,0
29,4,262478,9,5,5,4,3,2,0,0,30,39,0
48,6,32825,9,3,3,1,5,2,0,0,40,39,0
50,6,167380,4,3,5,1,5,2,0,0,40,39,0
39,4,203204,12,3,1,6,5,1,0,0,25,39,1
35,1,105138,15,3,10,1,5,2,0,0,55,39,0
54,4,145714,9,3,13,1,5,2,7688,0,25,39,1
24,4,182276,9,3,8,6,5,1,0,0,25,39,0
20,4,275385,9,5,6,3,5,2,0,0,45,39,0
30,6,292472,10,3,12,1,1,2,0,0,55,39,1
19,6,73514,9,5,1,4,2,1,0,0,30,39,0
26,4,199600,9,5,12,2,3,2,0,0,40,39,0
38,4,111499,9,3,12,1,5,2,0,1977,99,39,1
25,4,202560,10,5,8,2,5,1,0,0,40,39,0
33,4,99309,10,1,3,5,5,2,0,0,50,39,0
60,2,124987,13,3,10,1,5,2,7298,0,40,39,1
30,4,287986,10,5,6,2,5,2,0,0,40,39,0
30,4,119411,13,5,10,2,5,2,0,0,40,39,0
19,4,198668,4,5,8,2,5,1,0,0,40,39,0
23,4,117583,9,5,3,4,5,2,0,0,40,39,0
27,4,234664,10,3,10,1,5,2,0,0,40,39,1
20,0,114357,10,5,0,2,5,2,0,0,40,39,0
39,7,176949,12,3,11,1,5,2,0,0,52,39,0
33,4,189710,4,3,5,1,5,2,0,0,45,26,0
65,4,205309,9,3,5,1,5,2,0,0,24,39,0
34,4,195576,13,3,4,1,5,2,0,0,50,39,1
20,4,216825,9,5,12,4,5,1,0,0,25,26,0
23,0,329174,10,5,0,2,5,2,0,0,40,39,0
25,4,197036,6,5,3,4,5,2,0,0,40,39,0
28,4,181291,13,5,4,2,5,1,0,1564,50,39,1
31,4,206512,7,5,6,4,5,2,0,0,25,39,0
28,7,38309,13,5,10,4,5,2,6849,0,40,39,0
37,4,312766,9,1,8,2,5,1,0,0,40,39,0
52,4,139671,10,3,4,1,5,2,0,1977,50,39,1
66,1,38621,11,7,8,5,3,1,3273,0,40,39,0
31,4,124827,9,5,8,2,5,2,0,0,40,39,0
37,4,77820,13,3,4,1,5,2,0,0,50,39,1
45,1,56904,13,3,1,1,5,2,5013,0,45,39,0
45,4,190115,12,1,4,5,5,2,0,0,40,39,0
44,4,106682,9,3,12,1,5,2,0,0,60,39,0
32,2,42596,13,1,10,2,5,2,0,0,40,39,0
35,4,143058,9,3,7,1,5,2,0,0,60,39,1
53,4,102615,7,1,14,2,5,2,0,0,40,2,0
54,4,139703,10,3,3,1,5,2,3103,0,40,11,1
43,4,240124,11,3,3,1,5,2,0,0,40,39,0
30,4,132565,10,5,3,5,5,2,0,0,40,39,0
49,4,323798,10,1,4,2,5,2,3325,0,50,39,0
52,4,96359,16,3,4,1,5,2,0,0,57,39,1
20,4,165201,10,5,1,4,5,1,0,0,4,39,0
60,1,165630,9,3,13,1,5,2,0,1977,40,39,1
45,4,264526,12,1,7,4,5,2,0,0,40,39,0
48,4,102359,13,3,4,1,5,2,7298,0,60,39,1
28,4,37359,13,3,12,1,5,2,0,0,60,39,1
61,0,232618,15,3,0,1,5,2,0,0,40,39,1
48,2,115497,10,3,4,1,5,2,0,0,40,39,0
32,4,157747,10,3,13,1,5,2,0,0,45,39,0
27,6,41099,9,5,3,2,5,2,0,0,30,39,0
38,4,472604,13,3,8,1,5,2,0,0,35,26,0
33,4,348618,3,4,14,5,4,2,0,0,20,8,0
43,4,135606,14,1,4,2,5,1,0,0,50,39,1
36,4,248445,9,6,14,3,5,2,0,0,60,26,0
38,4,112093,7,3,14,1,5,2,0,0,40,39,0
24,2,197552,9,5,13,2,5,1,0,0,40,39,0
22,4,303822,6,5,3,4,5,2,0,0,40,39,0
30,4,288566,13,5,8,2,5,2,0,0,40,39,0
55,0,487411,14,3,0,1,5,2,0,0,40,39,1
46,6,43348,15,3,4,1,5,2,15024,0,55,39,1
39,7,239409,9,3,11,1,5,2,0,0,50,39,0
50,4,337606,9,3,7,1,5,2,0,1485,40,39,0
34,4,32528,11,4,1,5,5,1,0,974,40,39,0
47,7,118447,13,3,10,1,5,2,0,0,60,39,1
46,4,234690,9,3,12,1,5,2,0,0,40,39,0
23,0,141003,9,5,0,4,5,2,0,0,60,39,0
43,4,216042,10,1,13,4,5,1,0,1617,72,39,0
45,4,190482,9,1,7,5,5,2,0,0,40,39,0
55,4,381965,13,3,3,3,5,2,0,0,40,39,0
68,4,186943,9,3,3,1,5,2,0,0,8,39,0
39,4,142707,11,3,7,1,5,2,0,0,40,39,0
39,4,53447,9,1,5,2,5,1,0,0,40,39,0
37,4,127772,13,5,3,2,5,2,0,0,40,39,0
19,4,344414,10,5,14,4,5,2,0,0,40,39,0
20,4,194138,7,5,3,4,5,2,0,0,20,39,0
49,0,558183,11,4,0,5,5,1,0,0,40,39,0
33,4,150154,10,3,3,1,5,2,0,0,40,39,0
21,4,306114,9,5,8,2,5,2,0,0,35,39,0
72,0,177121,13,3,0,1,5,2,0,0,3,39,0
58,2,368797,14,7,10,5,5,2,0,0,35,39,1
43,5,175715,9,5,4,2,3,2,0,0,55,39,0
62,4,416829,7,6,8,2,3,1,0,0,21,39,0
21,4,350001,10,5,5,4,5,2,0,0,20,39,0
26,4,339952,10,3,4,1,5,2,0,0,60,39,0
27,4,114967,5,3,3,1,5,2,0,0,40,39,0
34,4,164190,10,3,10,1,5,2,0,1902,38,39,1
49,2,166039,9,1,8,5,5,1,0,0,40,39,0
28,4,250135,9,5,10,3,5,1,0,0,40,39,0
34,6,234960,13,3,10,1,3,2,0,1887,48,39,1
29,4,103628,10,3,1,6,5,1,0,0,40,39,1
58,4,430005,6,3,14,1,5,2,0,0,50,39,1
45,5,106517,9,1,4,2,5,1,0,0,40,39,0
47,6,162236,13,5,3,2,5,1,0,0,40,39,0
53,4,92430,9,3,3,1,5,2,0,0,40,39,1
52,2,40641,6,3,3,1,5,2,5013,0,40,39,0
47,4,169388,7,1,8,5,5,1,0,0,15,39,0
36,2,410034,13,3,10,1,5,2,0,1887,40,39,1
48,4,237525,13,3,4,1,5,2,7688,0,65,39,1
35,4,150057,10,3,4,1,5,2,0,0,40,39,1
49,4,148549,13,3,4,1,5,2,0,1902,50,39,1
43,4,75742,10,3,14,1,5,2,0,0,45,39,0
33,4,177675,13,3,4,1,5,2,0,0,50,11,1
49,2,193249,12,3,1,1,5,2,0,0,40,39,0
17,4,266072,6,5,8,2,5,2,0,0,20,8,0
28,0,80165,10,1,0,2,5,1,0,0,30,39,0
25,4,339324,13,5,13,2,5,2,0,0,40,39,0
69,0,111238,5,3,0,1,5,2,0,0,20,39,0
41,6,284086,11,1,12,2,5,2,0,0,60,39,0
31,4,206051,13,3,1,1,5,2,0,0,40,39,1
57,4,426263,14,1,4,5,5,2,0,0,40,39,1
49,4,102583,10,3,10,1,5,2,0,1848,44,39,1
40,4,277647,13,3,10,1,5,2,0,0,40,39,1
55,4,124808,11,3,10,1,5,2,0,1977,50,11,1
47,4,193061,10,1,4,2,5,2,0,0,60,39,0
50,4,121411,8,1,14,2,5,2,0,0,40,39,0
36,4,89202,13,5,10,4,5,2,0,0,50,39,0
17,4,232900,7,5,6,4,5,2,0,0,25,39,0
30,2,319280,9,3,11,1,5,2,0,0,40,39,1
79,0,165209,9,3,0,1,5,2,0,0,40,39,0
42,4,193494,9,3,7,1,5,2,0,0,40,39,1
67,6,195066,9,3,5,1,5,2,0,0,50,39,0
36,4,99146,9,3,7,1,5,2,0,0,45,39,1
35,4,92028,14,3,4,1,5,2,0,0,50,39,1
27,4,174419,13,5,10,2,5,1,0,0,40,39,0
21,4,57916,4,5,7,4,5,2,0,0,40,39,0
46,4,383384,9,3,10,1,5,2,0,0,40,39,0
45,4,198223,13,3,12,1,5,2,0,1902,45,39,1
20,4,109813,7,5,13,3,5,2,0,0,40,39,0
17,4,174298,7,5,8,4,5,2,0,0,20,39,0
40,4,45687,10,1,8,2,3,2,4787,0,50,39,1
28,4,263614,13,3,4,1,5,2,0,0,40,39,1
33,4,96128,7,5,3,4,5,2,0,0,40,39,0
55,4,220262,9,1,12,2,5,1,0,0,40,39,0
55,6,35340,10,3,3,1,5,2,0,0,50,39,0
47,4,280483,9,6,3,5,3,1,0,0,40,39,0
52,5,254211,14,3,10,1,5,2,15024,0,60,39,1
29,4,351324,10,5,12,5,5,1,0,0,40,39,0
36,4,58602,3,5,8,2,5,2,0,0,35,39,0
37,4,64922,13,6,8,2,5,2,0,0,70,9,0
41,1,185616,9,5,1,2,5,1,0,1980,40,39,0
43,4,185832,10,3,7,1,5,2,0,0,48,39,1
24,4,254767,4,3,5,1,5,2,2105,0,50,39,0
39,1,32312,13,5,10,2,5,1,0,0,60,39,0
47,6,109421,13,3,4,1,5,2,0,0,50,39,0
42,4,183205,9,1,4,5,5,1,0,0,45,39,0
39,4,156897,9,5,3,4,5,2,0,2258,42,39,1
48,2,145886,13,1,10,5,5,1,0,0,60,39,0
47,2,29819,14,3,4,1,3,2,0,1977,50,39,1
27,4,244566,6,3,6,1,5,2,0,0,40,39,0
29,4,253801,9,3,3,1,5,2,0,0,40,7,0
22,4,181313,11,5,8,2,5,1,0,0,30,39,0
37,7,150566,9,6,3,2,5,2,0,0,44,39,0
38,4,237713,13,3,4,1,5,2,0,0,60,39,0
32,4,112137,1,3,7,6,2,1,4508,0,40,1,0
48,2,187969,14,1,10,5,5,1,0,0,80,39,0
46,6,224108,9,3,4,6,5,1,0,0,50,39,0
51,4,174754,9,5,8,2,3,1,0,0,38,39,0
28,5,219705,13,3,4,1,5,2,5013,0,55,39,0
35,4,167062,9,3,1,1,5,2,0,0,40,39,0
18,4,190325,7,5,3,4,5,2,0,0,30,39,0
45,4,108859,9,6,3,5,3,1,0,0,40,39,0
36,6,344351,9,5,14,4,5,2,0,0,40,39,0
73,4,153127,10,7,9,5,5,1,0,0,10,39,0
52,4,180881,13,3,4,1,5,2,0,0,40,39,0
17,4,183066,6,5,8,4,5,1,0,0,40,39,0
29,1,339002,11,3,3,1,5,2,0,0,40,39,1
31,4,185480,9,3,1,6,5,1,0,0,40,0,1
20,4,172047,10,5,5,4,5,2,0,0,10,39,0
42,4,94600,9,3,3,1,5,2,5178,0,40,39,1
37,4,302604,10,6,8,3,5,1,0,0,40,39,0
40,4,248094,9,3,14,1,5,2,0,0,40,39,0
32,4,36467,12,3,1,1,5,2,0,0,45,39,1
29,4,53181,14,3,10,1,5,2,0,0,55,39,1
20,4,181032,10,5,7,4,5,1,0,0,40,39,0
26,4,248990,7,3,1,1,5,2,0,0,40,39,1
25,4,40512,13,5,10,2,5,2,3674,0,30,39,0
37,4,117381,9,3,13,1,5,2,0,0,80,39,1
18,0,173125,8,5,0,4,5,1,0,0,24,39,0
33,0,316663,10,3,0,6,5,1,0,0,50,39,0
26,4,154966,10,3,3,1,5,2,0,0,40,33,0
24,4,198259,9,5,12,4,5,1,0,0,30,39,0
33,4,167939,9,3,8,4,5,1,0,0,25,39,0
23,4,131275,9,5,3,4,1,2,0,0,40,39,0
20,0,236523,6,5,0,4,3,2,0,0,40,39,0
36,4,272950,10,5,12,2,5,2,0,0,50,39,0
37,4,174503,13,7,10,2,5,1,0,0,50,39,0
24,4,116800,11,5,7,4,5,2,0,0,35,39,0
38,4,110713,12,3,3,1,5,2,0,0,50,39,1
50,4,202044,13,1,10,5,5,1,0,0,45,39,0
44,4,300528,7,3,1,1,5,2,0,0,40,39,1
46,4,54985,9,3,7,1,5,2,0,1887,40,39,1
57,4,133126,10,5,3,2,3,1,0,0,40,39,0
37,4,74593,9,3,3,1,5,2,0,0,70,39,0
44,4,302424,9,1,7,2,5,2,0,0,55,39,0
21,4,344492,10,5,8,4,5,1,0,0,30,39,0
31,4,349148,9,3,3,1,5,2,0,0,40,39,1
32,4,222221,11,3,10,1,5,2,7298,0,42,39,1
45,4,234699,9,4,8,5,3,1,0,0,60,39,1
20,2,243178,9,5,6,4,5,2,0,0,40,39,0
52,4,189728,9,6,9,2,5,1,0,0,50,39,0
47,6,318593,9,3,4,1,5,2,0,0,25,39,0
41,4,108681,10,3,1,6,5,1,0,0,40,39,0
40,4,187376,10,3,12,1,5,2,0,0,60,39,1
41,7,75409,13,3,10,6,5,1,0,0,40,39,1
46,4,172581,13,3,4,1,5,2,0,1902,50,39,1
49,4,266150,9,3,7,6,5,1,0,0,40,39,0
65,4,271092,10,1,1,5,5,1,0,0,40,0,0
50,4,135643,9,3,7,3,2,1,0,0,40,3,0
59,4,46466,9,3,14,1,5,2,0,0,40,39,1
18,4,130652,10,5,1,4,5,1,0,0,25,39,0
47,2,114459,14,3,10,1,5,2,7688,0,45,39,1
47,0,109832,9,3,0,1,5,2,5178,0,30,2,1
45,4,195554,9,3,7,1,5,2,0,0,45,39,1
17,4,244589,7,5,12,4,5,1,0,0,40,39,0
45,5,271901,9,3,12,1,5,2,0,0,32,39,1
73,4,139978,7,3,7,1,5,2,0,0,40,39,0
48,4,180446,6,3,7,1,3,2,0,0,40,39,0
64,0,178724,9,3,0,6,5,1,0,0,20,39,0
38,7,341643,12,5,4,2,5,2,0,0,60,39,0
37,1,289653,9,3,1,1,5,2,0,0,50,39,1
62,5,118725,9,3,4,1,3,2,20051,0,72,39,1
26,4,187891,9,5,1,2,3,2,0,0,40,39,0
46,5,116338,14,3,4,6,5,1,0,0,50,39,1
46,4,102771,14,3,13,1,5,2,0,1977,40,39,1
51,4,89652,9,1,1,5,5,1,4787,0,24,39,1
54,1,439608,10,1,1,2,5,1,0,0,40,39,0
65,4,330144,10,3,4,1,5,2,0,0,40,39,0
29,4,251905,12,3,3,1,5,2,0,0,45,39,0
37,4,218955,9,3,8,1,5,2,0,0,40,39,0
36,6,188972,16,6,10,5,5,1,0,0,10,2,0
60,6,25825,9,1,3,2,5,2,0,0,50,39,1
33,4,202046,13,5,6,2,5,2,0,2001,40,39,0
62,4,116104,9,7,1,2,5,1,0,0,20,11,0
20,4,194891,9,5,1,2,5,1,0,0,40,39,0
37,4,125550,9,5,13,2,5,1,14084,0,35,39,1
66,4,116468,14,3,10,1,5,2,2936,0,20,39,0
32,0,285131,12,5,0,5,5,2,0,0,20,39,0
29,7,409201,10,3,1,1,5,2,0,0,40,39,0
70,5,379819,10,3,12,1,5,2,10566,0,40,39,0
74,4,97167,9,3,8,1,5,2,0,0,15,39,0
37,2,244803,9,3,3,1,5,2,0,0,40,0,0
51,6,115851,9,3,3,1,5,2,0,0,40,39,0
50,4,118058,10,3,14,1,5,2,0,0,50,39,0
42,4,258589,9,5,12,2,5,2,0,0,60,39,1
26,4,158810,13,5,10,2,5,2,0,0,70,39,0
27,2,92431,10,5,11,2,5,2,0,2231,40,39,1
58,6,165695,9,1,4,2,5,2,0,0,70,39,0
30,0,97281,10,6,0,2,5,2,0,0,60,39,0
32,4,244147,13,5,10,2,5,2,0,1876,50,39,0
66,5,253741,9,3,12,1,5,2,0,1825,10,39,1
23,4,170482,10,5,12,4,5,2,0,0,45,39,0
35,4,241001,9,3,7,1,5,2,0,0,44,39,0
50,4,165001,13,3,3,1,5,2,0,0,50,39,0
17,0,297117,7,5,0,4,5,1,0,0,40,39,0
35,4,340260,9,1,3,5,5,1,0,0,48,39,0
31,4,96480,9,5,1,2,5,1,0,0,50,39,0
30,4,185177,7,5,6,4,5,2,0,0,49,39,0
84,5,172907,10,3,12,1,5,2,0,0,35,39,1
35,6,308874,9,5,3,2,3,2,0,0,40,39,0
45,6,54098,11,3,5,1,5,2,0,0,50,39,1
46,4,288608,9,5,3,4,5,2,0,0,40,39,0
50,2,254148,10,3,5,1,5,2,0,0,40,26,0
37,4,111128,7,5,7,2,5,2,0,0,40,39,0
32,4,171116,9,1,8,4,5,1,0,0,40,39,0
53,5,96062,13,3,4,1,5,2,0,1902,48,39,1
27,1,276776,10,3,13,1,5,2,0,0,40,39,1
22,4,152878,9,3,14,1,5,2,0,0,40,39,0
29,4,149211,13,3,13,1,5,2,0,0,40,39,0
35,4,58343,9,3,12,1,5,2,0,0,44,39,0
38,4,127601,10,3,6,6,5,1,0,0,35,39,0
29,4,357781,4,3,5,1,5,2,0,0,40,39,0
26,4,137367,10,5,6,3,2,2,0,0,44,30,0
34,4,110978,15,5,10,2,2,1,0,0,40,39,0
31,4,34503,11,3,3,1,5,2,0,0,40,39,1
30,4,84119,10,3,3,1,5,2,0,2051,40,39,0
20,4,223515,10,5,8,4,5,2,0,0,40,39,0
37,4,372525,14,1,10,5,5,2,0,0,48,39,0
32,4,116365,9,3,1,6,5,1,0,0,20,39,0
36,4,111268,12,1,12,5,5,1,0,0,40,39,0
54,4,225599,14,3,10,1,2,2,7298,0,40,19,1
78,0,83511,4,3,0,1,5,2,0,0,40,32,0
46,6,199596,10,1,4,5,5,1,0,0,50,39,0
18,4,301867,9,5,12,4,1,1,0,0,20,39,0
57,4,191983,10,3,11,1,5,2,0,0,50,39,0
37,4,105803,9,3,6,1,5,2,0,0,40,39,0
43,4,456236,9,3,3,1,5,2,0,0,40,39,1
45,4,116255,9,5,4,2,3,1,0,0,40,39,0
32,4,235109,10,1,1,5,5,1,0,0,40,39,0
38,1,91716,9,3,1,1,5,2,0,0,40,39,0
25,4,121102,12,5,13,2,5,1,0,2001,30,39,0
70,4,235781,10,1,5,2,2,2,0,0,40,40,0
40,4,136986,10,3,7,1,5,2,0,0,50,39,1
40,6,33658,9,1,3,2,5,2,0,0,40,39,0
20,4,53878,9,5,3,5,5,2,0,0,40,39,0
29,4,200928,9,3,4,1,5,2,0,0,40,39,1
24,4,173736,11,5,3,2,5,2,0,0,55,39,0
28,4,214385,11,5,4,4,3,1,0,0,40,39,0
58,4,102509,6,1,14,2,3,2,0,0,50,39,0
38,4,173047,13,1,1,5,2,1,0,213,40,30,0
59,6,241297,10,7,5,2,5,1,6849,0,40,39,0
18,4,329054,7,5,1,4,5,1,0,0,15,39,0
40,4,274158,9,3,7,1,5,2,0,0,40,39,0
39,5,241153,14,3,4,1,5,2,0,0,50,39,0
35,4,200117,13,3,4,1,2,2,0,1887,50,0,1
45,4,229516,9,4,3,2,5,2,0,0,72,26,0
62,0,250091,13,1,0,2,5,2,0,0,5,39,0
24,7,247075,9,5,1,5,3,1,0,0,20,39,0
22,4,315524,10,5,1,4,3,2,0,0,30,6,0
23,4,126945,13,3,4,1,5,2,0,0,40,39,0
39,6,29874,10,6,3,2,5,2,0,0,60,39,1
28,4,115579,11,5,13,4,5,1,0,0,38,39,0
51,4,29580,7,3,12,1,5,2,4386,0,30,39,1
44,4,56483,13,5,1,4,5,1,0,0,37,39,0
73,0,89852,2,3,0,1,5,2,0,0,40,32,0
24,4,420779,9,3,5,1,3,2,0,0,35,39,0
24,4,255474,7,3,12,1,5,2,0,0,40,39,0
52,4,241444,2,3,3,1,4,2,0,0,50,33,0
43,4,85995,9,5,6,2,5,2,0,0,40,39,0
67,5,116986,8,3,4,1,5,2,0,0,20,39,0
31,4,217962,8,5,6,2,3,2,0,0,40,0,0
36,4,20507,9,3,3,1,5,2,7688,0,50,39,1
43,4,184099,12,3,14,1,5,2,0,0,40,39,0
31,4,117816,4,1,6,3,5,2,0,0,70,39,0
23,4,263899,10,5,1,4,3,2,0,0,20,14,0
26,4,45869,13,5,6,4,5,2,0,0,40,39,0
